,endpoint_COLD HL 1,endpoint_COLD HL 2,endpoint_COLD HL 3,endpoint_COLD 1,endpoint_COLD 2,endpoint_COLD 3,endpoint_T1,endpoint_T 2,endpoint_T 3,endpoint_HEAT HL 1,endpoint_HEAT HL 2,endpoint_HEAT HL 3,endpoint_HEAT DROUGHT 1,endpoint_HEAT DROUGHT 2,endpoint_HEAT DROUGHT 3,endpoint_HEAT 1,endpoint_HEAT 2,endpoint_HEAT 3,endpoint_DROUGHT 1,endpoint_DROUGHT 2,endpoint_DROUGHT 3,endpoint_Humidity 1,endpoint_Humidity 2,endpoint_Humidity 3,endpoint_HL 1,endpoint_HL 2,endpoint_HL 3,recovery_COLD HL 1,recovery_COLD HL 2,recovery_COLD HL 3,recovery_COLD 1,recovery_COLD 2,recovery_COLD 3,recovery_T1,recovery_T 2,recovery_T 3,recovery_HEAT HL 1,recovery_HEAT HL 2,recovery_HEAT HL 3,recovery_HEAT DROUGHT 1,recovery_HEAT DROUGHT 2,recovery_HEAT DROUGHT 3,recovery_HEAT 1,recovery_HEAT 2,recovery_HEAT 3,recovery_DROUGHT 1,recovery_DROUGHT 2,recovery_DROUGHT 3,recovery_Humidity 1,recovery_Humidity 2,recovery_Humidity 3,recovery_HL 1,recovery_HL 2,recovery_HL 3,CONT 1,CONT 2,CONT 3
AT5G17580,7.322655039,7.393431977,7.378715504,7.153313564,7.162110436,6.980390121,6.921901096,6.483677713,7.091295589,6.685895353,6.614278958,6.708443259,7.288682225,7.091361134,7.112307677,6.631417732,6.588455659,6.79304836,7.13377985,6.979075589,7.07675293,6.752328051,6.650385749,6.421167264,6.706599096,6.475221507,6.931350281,6.584792852,7.025347626,6.726557394,6.654271984,6.804078331,6.75197114,6.57827551,6.600936563,6.789556502,6.719515865,6.754509139,6.560838477,6.728095712,6.563522822,6.635064465,6.712507957,6.490777225,6.714340138,6.777507292,6.624303347,6.934639876,6.975847826,6.599837106,6.739853189,6.617513183,6.899276155,6.632412555,6.522908366,6.535433948,6.555995248
AT5G17590,0.700132527,0.77057211,0.695720167,0.695686151,0.67584019,0.722441715,0.662310823,0.662209408,0.662436044,0.703151911,0.710284071,0.662259057,0.662456491,0.662452251,0.755095849,0.715434898,0.722592342,0.662146346,0.662443662,0.662277794,0.662510224,0.662265732,0.702540816,0.662267693,0.710422975,0.662264445,0.662299228,0.72119437,0.795246884,0.662175068,0.66215102,0.684754597,0.662192242,0.683007779,0.705072286,0.685796904,0.682208007,0.662214561,0.662207578,0.702132202,0.66220902,0.662230066,0.662243414,0.662193984,0.782492787,0.6622512,0.662295296,0.702071678,0.662264843,0.679906503,0.662233673,0.662274508,0.662211433,0.662240941,0.662202145,0.684042828,0.684810427
AT5G17600,7.771141359,7.485715601,7.821264663,7.154795858,7.366016844,6.985442433,7.594677201,7.238050582,7.844728012,7.466329283,7.186407066,7.298420475,7.756603052,7.757656784,7.888561786,7.286157552,7.234853935,7.153767642,7.76291089,7.666358069,7.7176989,7.179059174,7.066295088,7.155744318,7.468699759,7.387831733,7.409169382,6.869880669,7.416885441,7.093907968,6.949701693,6.803987463,7.204263521,6.913673,6.813778005,7.116982291,7.000237968,6.988912994,7.502986218,7.178689267,7.004817603,7.225408403,7.143338926,6.897808003,7.048654392,7.201860793,7.212115113,7.173654727,7.07905388,6.965415393,7.296644362,6.947156067,7.149187519,7.172367869,7.100407727,6.913653286,6.975017753
AT5G17610,7.861128473,8.163073617,7.913174915,7.945820548,7.740944539,7.768194475,8.002559765,7.610512985,8.010768324,7.537467421,7.515829722,7.414528212,8.330303623,8.27178714,8.51501805,7.671208957,7.61387041,7.430360923,8.352911601,8.002765416,8.013380191,7.597785168,7.577607686,7.469334804,7.63046667,7.555298865,7.719479799,7.249014987,7.739654188,7.41659764,7.483549403,7.380678689,7.572454138,7.408295097,7.448095143,7.545003748,7.389789614,7.302044428,7.602943147,7.475997962,7.476097598,7.61162046,7.317551738,7.309813815,7.356952416,7.647373355,7.516066687,7.36016007,7.65438185,7.320111936,7.506031527,7.46677744,7.609598851,7.405044206,7.502367455,7.606667477,7.41627571
AT5G17620,8.037544021,7.97951177,7.97305508,7.975615773,8.172947174,7.859235549,7.643217889,7.634434749,7.609803026,7.658574287,7.519515379,7.624978291,7.458997307,7.638400495,7.221876052,7.460372559,7.633704374,7.635785863,7.625936863,7.581537117,7.296133728,7.639353485,7.740025888,7.392417425,7.515482911,7.609783872,7.653285066,7.580946413,7.70826497,7.464139773,7.645637321,7.555010279,7.631600885,7.522005747,7.285265665,7.649456912,7.450910244,7.555241442,7.615624723,7.590291624,7.593093161,7.475555814,7.472650845,7.595070632,7.682781477,7.529275404,7.532914388,7.500394688,7.436569816,7.472084372,7.343167285,7.545469943,7.749317071,7.433635422,7.816913305,7.363592762,7.627885364
AT5G17630,10.44751314,10.43088275,10.29595412,10.11807052,10.20954828,9.925516653,9.347225739,9.617459617,9.368890067,9.687543211,9.649327248,9.528659178,9.155407908,9.227463723,9.117720448,9.2870785,9.58086154,9.329442303,9.208074895,9.276881079,9.197987082,9.470173976,9.522801235,9.31292911,9.832321136,9.708511597,9.81210473,9.189961661,9.317377339,9.352347846,9.479805131,9.63368974,9.522073933,9.316040164,9.405487506,9.526653014,9.543521671,9.448650728,9.749401153,9.588959715,9.516760044,9.472040575,9.544176425,9.430855159,9.519936646,9.565814732,9.585451906,9.533705534,9.477370413,9.468982555,9.485662115,9.471151152,9.488562819,9.530891784,9.577586096,9.459735656,9.494176129
AT5G17640,7.910089257,7.9920111,8.199463234,7.620153928,7.854241919,7.528032838,7.667235655,7.630617201,7.986586622,7.822980478,7.644478388,7.562546295,8.312936665,8.505694734,8.80633433,7.355567646,7.641954809,7.491681837,7.932751626,7.499724948,8.083832156,8.016267411,8.029631411,8.576016124,7.873823718,7.815626096,7.78702635,7.586370045,7.848567741,7.658126673,7.674383639,7.423082761,7.813696696,7.593951784,7.519319821,8.030811402,7.608740732,7.448125104,7.842630294,7.528402296,7.41605649,7.982959483,7.767601004,7.453276848,7.714259029,7.657550518,7.844799785,7.750437908,7.519391385,7.56112572,7.683159371,7.676626306,7.827378969,7.773703545,7.584150337,7.340687028,7.484324696
AT5G17650,7.462206768,7.350113192,7.490724741,7.691377393,7.21841267,7.197664766,8.203358636,7.57116106,8.4400561,7.519913313,7.468233162,7.433574614,8.23892889,8.295474549,8.529855847,7.408425568,7.268977935,7.468599032,8.007369991,8.15153327,8.304059181,7.273128241,7.180756161,6.998057459,7.734833979,7.429174177,7.466244287,7.068579528,7.633056922,7.281591482,7.314858795,7.09654995,7.429621133,7.232068135,7.350984795,7.452792158,7.309194895,7.48206113,7.445346454,7.31138005,7.325773589,7.400510618,7.232580269,7.333123002,7.462885112,7.401256344,7.192806753,7.526627426,7.468840554,7.468316123,7.401203544,7.604552432,7.421071709,7.4614529,7.428627024,7.263795016,7.461142814
AT5G17660,8.637225558,8.446833749,8.613756062,8.385595952,8.237752416,8.225511491,8.340061763,7.924003359,8.342902354,8.175367791,7.954935405,7.960233569,8.443177266,8.345527362,8.399983815,7.878357272,7.960527365,7.89262796,8.460389547,8.161682307,8.432931858,8.06708903,7.883767531,8.022535291,8.004450877,8.037211198,7.996900107,7.921297272,8.070779061,7.847831817,7.949840558,8.012550982,7.996967764,7.780920833,7.919085314,7.709434212,7.9419431,7.856059514,8.106087078,7.731096429,7.904642673,7.880286745,7.935283165,7.74524474,7.878473743,7.78310313,7.93464338,8.033831606,7.859780305,7.747396528,7.953484712,7.934879518,7.804943881,7.796097301,7.99870451,7.798308921,7.923588266
AT5G17670,10.75210348,10.6600424,10.5697788,10.45399819,10.48683354,10.31344378,9.715787547,9.852260509,9.936779396,9.761948538,10.01814004,9.84088462,9.841644409,9.772161358,9.618880022,9.545394806,9.725998984,9.695343381,9.633290551,9.626429774,9.524115353,9.79246897,9.812678928,9.904435748,9.796694263,9.94538457,9.888364543,9.773990936,9.55751035,9.658961422,9.846009664,9.908374522,9.680406097,9.846796106,9.760180559,9.577616145,9.741182245,9.812514383,9.589668058,9.961855334,9.984816096,9.685255342,10.00221978,9.835390711,9.728904937,9.704789026,9.54707929,9.593849608,9.914147221,9.748862595,9.845099867,9.716532419,9.4657492,9.685166302,9.780817866,9.774189001,9.885280227
AT5G17680,4.020492011,3.966631495,3.974148825,3.986656097,4.053019678,3.978125771,3.92558878,3.758867015,3.90630337,3.720054577,3.717444008,3.837607432,3.899068874,4.031868149,4.045667251,3.920686082,3.862201806,3.821241519,3.964462257,3.877485688,3.948749797,3.840309807,3.841197353,3.796833354,3.871560744,3.829021297,3.781757672,3.839560532,4.240591029,3.906767725,3.776584364,3.924851671,4.070301218,3.741908581,3.810273417,3.842860248,3.925096311,3.739546874,3.879364062,3.968302763,3.758766731,3.892125842,3.789351945,3.745200247,3.809899573,3.769591339,3.829056666,3.829948953,3.839950438,3.83668835,3.817206657,3.798921669,3.890223384,3.96880305,3.814195606,3.87099711,3.793200437
AT5G17690,8.68251965,8.485809571,8.602314292,8.625966616,8.458303745,8.233551171,8.422844936,8.128174783,8.577130392,8.254843463,8.090862279,7.936534509,8.831778468,9.065991081,9.412123623,8.228156053,8.176305074,7.949385976,8.507935141,8.438270719,8.82391798,8.045736317,7.830663555,8.041468045,8.30768323,8.001375595,8.027515461,7.894704315,8.188247186,7.746133328,7.834381143,8.063208255,7.865300998,7.905020853,7.879376143,8.361099502,7.694873998,7.814359971,8.257401503,7.949132663,7.831184735,8.173799664,7.937335853,7.800866308,8.042065438,8.116002751,8.337557078,8.204604044,8.102865952,7.919092138,7.788890162,8.125052792,8.354616818,7.990282468,8.082942091,7.868097275,7.746005306
AT5G17700,9.299996141,9.317687124,9.2011036,9.282188006,9.111086798,8.919467056,8.637643983,8.372818357,8.575914955,8.574118255,8.540486933,8.696040299,8.280562215,7.863182584,8.288530299,8.562632735,8.495442853,8.275644785,8.463286659,8.064560347,8.1661728,7.977151542,7.76401356,7.407726478,8.627792471,8.277726939,8.551267028,8.152319679,8.293844353,8.044454259,7.988206852,8.240178486,7.988402539,8.084811403,7.825573643,8.219709808,8.180989218,7.922993689,8.216959182,8.040985182,8.067739979,7.955996296,8.156376629,8.143153315,8.008053122,8.329442039,8.264297826,8.361562869,8.226195429,8.1567427,8.291463255,8.320881635,8.091861724,8.000553771,8.283653371,7.862150323,8.02697187
AT5G17710,12.47013731,12.50708711,12.3412832,12.19735358,12.20152949,12.05736061,10.85484804,11.26418886,10.85199675,11.43906659,11.43018413,11.287414,10.90812179,10.81662701,10.97741617,10.89441944,11.23604548,11.00656666,10.59332356,10.44418797,10.75551807,11.25412682,11.1863758,10.82213037,11.41312166,11.48508651,11.55845339,10.93755597,10.63404466,11.1426952,11.04396996,11.30998839,11.10919516,10.93980683,11.06002425,11.01615424,11.1225066,11.06737143,11.12169285,11.22812382,11.16368698,10.99156126,11.12618747,11.10859835,11.21988855,11.09351426,11.03346985,11.03302913,11.18844386,11.08170407,11.05188704,11.27969393,10.9738496,10.9077965,11.22043398,11.06565259,11.14267031
AT5G17720,-2.422791616,-2.423551226,-2.423605494,-2.423605898,-2.42369262,-2.423637816,-2.423706521,-2.423812673,-2.423605479,-2.423792907,-2.423814866,-2.42375715,-2.423591154,-2.423594083,-2.42345816,-2.42384435,-2.423793556,-2.423896793,-2.423600082,-2.42373807,-2.423555766,-2.423750247,-2.423798876,-2.423748242,-2.423727694,-2.423751569,-2.423717313,-2.423803018,-2.420854639,-2.423856236,-2.423889901,-2.423761446,-2.423833846,-2.423792804,-2.423774683,-2.42374382,-2.423808009,-2.423806533,-2.423814877,-2.423802915,-2.42381314,-2.423788615,-2.423773816,-2.423831645,-2.423775815,-2.423765434,-2.42372104,-2.423803516,-2.42375116,-2.423855247,-2.423784561,-2.423741351,-2.423810249,-2.423776517,-2.423821494,-2.423773934,-2.423760482
AT5G17730,-2.42350265,-2.423499657,-2.423532886,-2.423533134,-2.423586236,-2.423552678,-2.423594748,-2.423659747,-2.423532877,-2.423647644,-2.42366109,-2.423625749,-2.423524106,-2.423525899,-2.423442671,-2.423679143,-2.423648041,-2.423711255,-2.423529573,-2.423614066,-2.423502437,-2.423621522,-2.423651298,-2.423620294,-2.423607712,-2.423622331,-2.423601356,-2.423653835,-2.421848477,-2.423686421,-2.423707035,-2.423628379,-2.423672712,-2.423647581,-2.423636485,-2.423149468,-2.423656891,-2.423655987,-2.423661096,-2.423653772,-2.423660033,-2.423645016,-2.423635954,-2.423671364,-2.423637178,-2.423630821,-2.423603638,-2.42365414,-2.423622081,-2.423685816,-2.423642534,-2.423616075,-2.423658262,-2.423637608,-2.423665148,-2.423636026,-2.423627789
AT5G17740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G17750,-2.423485458,-2.423482711,-2.423513218,-2.423513445,-2.423562198,-2.423531389,-2.423570012,-2.423629687,-2.42351321,-2.423618575,-2.42363092,-2.423598474,-2.423505157,-2.423506803,-2.423430392,-2.423647495,-2.42361894,-2.423676976,-2.423510176,-2.423587748,-2.423485263,-2.423594594,-2.423621931,-2.423593466,-2.423581915,-2.423595337,-2.423576079,-2.42362426,-2.421966784,-2.423654177,-2.423673102,-2.423600889,-2.42364159,-2.423618518,-2.42360833,-2.423590981,-2.423627066,-2.423626236,-2.423630926,-2.423624202,-2.42362995,-2.423616163,-2.423607843,-2.423640353,-2.423608967,-2.423603131,-2.423578174,-2.42362454,-2.423595107,-2.423653621,-2.423613884,-2.423589592,-2.423628324,-2.423179588,-2.423634646,-2.423607909,-2.423600347
AT5G17760,8.365565657,8.497647733,8.354392586,8.147017994,8.052482839,8.179737931,8.159161922,7.818766545,8.619463013,7.609503468,7.420599819,7.209859674,8.423983461,8.641589651,8.565615969,8.266719673,7.55633718,7.449102121,8.432277593,8.376945739,8.940928299,7.104172911,6.806760467,6.841179406,9.461388556,8.012037866,7.957594065,7.025531283,7.917043466,7.033136414,7.2833716,7.449654083,7.81702545,6.965057019,7.27010729,9.017464918,7.028874788,7.180948363,8.83930462,7.313308706,7.390783693,9.136726796,7.073122393,7.122112412,7.082242917,8.25472861,9.159015469,8.397005702,7.394715757,7.245122291,7.445839215,7.185895534,9.124472655,8.513084346,7.529863866,6.934105641,6.980260569
AT5G17770,11.28954627,11.2111825,11.24012819,10.97683848,10.92326693,10.88695684,10.76211009,10.68889882,10.80075311,10.76377109,10.73504245,10.62928701,10.63429243,10.70896998,10.60418944,10.55467434,10.68920694,10.51092298,10.73662395,10.60837216,10.54251716,10.7851591,10.69560544,10.58160741,10.75697175,10.59670017,10.73165323,10.36839811,10.20142149,10.41233644,10.52262114,10.57186723,10.60345471,10.41281038,10.44266351,10.80751044,10.44257417,10.47252083,10.69924745,10.49792869,10.39720929,10.63367518,10.52514689,10.49530218,10.52264835,10.65669506,10.60609982,10.72082732,10.43747366,10.51023181,10.56259394,10.57906946,10.6370692,10.50247268,10.52691899,10.41743529,10.55396603
AT5G17780,6.76307413,6.643425186,6.552812445,6.153180679,6.354306166,6.130813177,5.979403146,5.954252739,6.242534486,5.299257923,5.707332696,5.615657534,6.238391569,6.690853973,6.261617812,5.220881385,5.548679262,5.319875125,6.300164254,6.412685224,6.459562475,5.563587311,5.909883841,5.681535714,5.696902766,6.14349434,5.934272258,5.618643585,6.16840844,5.732059156,5.869518523,5.700845011,5.424967646,5.530443254,5.558415148,5.649675685,5.534135858,5.631384889,5.874891828,5.451426052,5.623974112,5.70092203,5.433313799,5.694266847,5.507171914,5.537869931,5.317592283,5.519908939,5.669028739,5.623328544,5.621914364,5.424955789,5.690417812,5.770468972,5.614691514,5.726924761,5.630757716
AT5G17790,10.14079436,10.1541689,10.07528303,9.697536672,9.781670738,9.558942927,9.357888721,9.256632672,9.243280217,9.339919069,9.176859463,9.052568777,9.357837122,9.302662703,9.443149762,8.823587547,9.010193681,8.862162954,9.395844385,9.240899582,9.509166292,9.122472738,9.078257874,8.668609914,9.337361506,9.175011109,9.405624346,8.757778561,8.991991025,8.876442418,8.767012874,9.158443541,9.068684364,8.810716403,8.892709642,8.950873684,9.0031317,8.965013145,9.093380842,8.88984352,8.863400993,8.951570766,8.938324444,8.813904946,9.225887781,9.100452509,9.067080001,9.043541067,9.133332897,9.081325018,8.956839395,8.976062165,9.063286935,8.815907783,9.097036225,8.957536444,8.839855149
AT5G17795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G17800,3.511485335,3.498816841,3.485668502,3.586719584,3.445241882,3.326352632,3.544473748,3.501719896,3.442929915,3.346657835,3.523675717,3.376915894,3.402157493,3.334163256,3.363916873,3.422736205,3.282177432,3.358227534,3.430191273,3.426638832,3.689110005,3.285077908,3.281841964,3.356929673,3.493370362,3.481266065,3.446006,3.324028394,3.741002463,3.29731714,3.311012617,3.396991851,3.37484339,3.396729242,3.283403637,3.33454295,3.382355968,3.363504728,3.434420361,3.281590173,3.32237115,3.368203905,3.283461293,3.357225014,3.371676179,3.395681155,3.51665361,3.364282923,3.40042337,3.434415875,3.409267449,3.425358908,3.36255333,3.339505426,3.396600157,3.432721335,3.418060846
AT5G17810,-1.36743185,-1.38867065,-1.389426887,-1.389432516,-1.39064102,-1.389877301,-1.390834731,-1.39204575,-1.346812863,-1.392038533,-1.39204631,-1.380886807,-1.378573602,-1.389267869,-1.387373754,-1.382743576,-1.37099091,-1.392061855,-1.389351473,-1.391274367,-1.388733923,-1.348830249,-1.392042166,-1.39141612,-1.391129773,-1.39146248,-1.390985115,-1.392043253,-1.351093043,-1.39205474,-1.392060698,-1.380946663,-1.392050485,-1.392037103,-1.391784577,-1.391354504,-1.39204455,-1.392044167,-1.392046313,-1.351530895,-1.392045869,-1.39197873,-1.391772506,-1.392050053,-1.391800352,-1.39165569,-1.391037055,-1.392043383,-1.39145678,-1.392054557,-1.381268786,-1.391320091,-1.392045127,-1.391810133,-1.392047989,-1.391774138,-1.391586689
AT5G17820,0.929966223,0.929978759,0.929847647,0.968248208,0.929670642,0.929777485,0.959530633,0.929481994,1.004844858,0.929509274,0.929479051,0.92956221,0.969708597,0.929873785,0.985389631,0.929441023,0.929508356,0.929380024,0.968818244,1.009506354,1.01450055,0.929572989,0.929500892,1.275069502,0.9579482,1.392397218,0.958713984,0.952932693,1.10321974,0.969828648,0.929387584,0.929555596,0.929454247,0.929509419,1.002624811,0.929583195,0.929488308,0.929490323,0.929479037,0.929495292,0.952326206,0.929515378,0.929536943,0.929457062,0.929533984,0.955320583,0.95843682,0.929494462,0.929571554,0.929427671,0.929521206,0.983371201,0.929485268,0.929532948,0.929470254,0.929536769,0.929557074
AT5G17830,3.264112559,3.357911329,3.078895905,3.364904022,3.347339211,3.232066153,3.232513437,3.197798811,3.244149242,3.184037158,3.139545525,3.193755698,3.185935925,3.248592652,3.132020919,3.230938726,3.222605279,3.248581374,3.215608799,3.199257009,3.264259545,3.17350665,3.220781633,3.077847045,3.224969396,3.173193585,3.156942476,3.141454738,3.521469208,3.151135233,3.251349376,3.192548047,3.127013443,3.163874345,3.167863914,3.281153002,3.120124904,3.19960303,3.300025185,3.181450113,3.178865182,3.164782138,3.189131893,3.174333346,3.123875527,3.191436787,3.15620377,3.09935417,3.150458995,3.115121573,3.144536098,3.128222646,3.362964981,3.24784488,3.296769713,3.20958712,3.17110569
AT5G17840,9.209506619,9.278681344,9.275876572,9.225757046,9.050984532,8.967636849,8.905845999,8.613515366,8.791482799,8.544051326,8.73994403,8.556991161,9.323828632,9.311612811,9.465729533,8.385093182,8.376110094,8.317304576,9.059178936,8.72823012,9.154661855,8.49732818,8.512844753,7.929572451,8.666042293,8.541369998,8.66707887,8.34097807,8.526971358,8.268323735,8.373354369,8.496790623,8.39992408,8.231776955,8.444132405,8.492569472,8.393867037,8.328440362,8.348433938,8.341216153,8.532649785,8.28830494,8.314865062,8.216757518,8.404035846,8.293971707,8.367283376,8.355238315,8.393979993,8.457759366,8.497914248,8.431276371,8.253425944,8.278838113,8.405177591,8.504837601,8.372337013
AT5G17847,-0.702095904,-0.718119546,-0.719264305,-0.671257694,-0.71950934,-0.704334303,-0.706788767,-0.709845581,-0.719263991,-0.709335898,-0.719552653,-0.708347489,-0.718961809,-0.719023589,-0.71615636,-0.667664866,-0.709353041,-0.719575003,-0.670769924,-0.719527024,-0.718215325,-0.70814632,-0.709492473,-0.719530712,-0.719523163,-0.708185096,-0.719519198,-0.719549017,-0.661236181,-0.693864291,-0.71161128,-0.719535359,-0.719558253,-0.709333186,-0.719539865,-0.696585647,-0.719550562,-0.719550107,-0.719552656,-0.719548985,-0.71955213,-0.719544447,-0.698273097,-0.719557618,-0.719540243,-0.719536733,-0.719520634,-0.719549172,-0.719531752,-0.702273401,-0.719543131,-0.719528224,-0.700162449,-0.719540478,-0.719554639,-0.719539614,-0.708443353
AT5G17850,6.374165491,6.084551453,6.047912507,6.380360537,6.388724235,6.062373772,6.188960735,5.937168752,6.430469541,5.651800189,5.8565547,5.635602268,7.172393905,7.689393262,7.998456553,5.969608185,5.850596895,5.683063654,6.801230335,6.378137468,7.200780006,5.599394518,5.552545622,5.750443694,5.891786861,5.802482904,5.538835506,5.457769709,6.251081375,5.477962694,5.616693245,5.336985729,5.645721643,5.591499655,5.52403319,5.766357308,5.74055042,5.354037026,5.973232442,5.409076551,5.577255257,5.553635021,5.734273592,5.450967866,5.633316586,5.707396287,5.647449463,5.492074067,5.765691566,5.635755377,5.374031023,5.621872183,5.745878783,5.711794845,5.652615733,5.231443419,5.38233766
